ticker,rating_date,year_qtr,rating_simplified,investment_grade,filing_path
WWW,2012-09-24,2012_Q3,B,0,sec_filings/WWW/2012_Q3.txt
BECN,2015-11-30,2015_Q4,B,0,sec_filings/BECN/2015_Q4.txt
RRC,2013-03-04,2013_Q1,BB,0,sec_filings/RRC/2013_Q1.txt
RRC,2016-09-22,2016_Q3,BB,0,sec_filings/RRC/2016_Q3.txt
RRC,2016-05-05,2016_Q2,BB,0,sec_filings/RRC/2016_Q2.txt
RRC,2014-05-29,2014_Q2,BB,0,sec_filings/RRC/2014_Q2.txt
RRC,2014-11-17,2014_Q4,BB,0,sec_filings/RRC/2014_Q4.txt
WRB,2014-07-30,2014_Q3,BBB,1,sec_filings/WRB/2014_Q3.txt
WRB,2012-06-15,2012_Q2,BBB,1,sec_filings/WRB/2012_Q2.txt
WRB,2016-03-10,2016_Q1,BBB,1,sec_filings/WRB/2016_Q1.txt
WRB,2013-04-25,2013_Q2,BBB,1,sec_filings/WRB/2013_Q2.txt
JWN,2016-01-07,2016_Q1,A,1,sec_filings/JWN/2016_Q1.txt
SCI,2013-06-17,2013_Q2,B,0,sec_filings/SCI/2013_Q2.txt
SCI,2014-03-10,2014_Q1,BB,0,sec_filings/SCI/2014_Q1.txt
SCI,2014-11-04,2014_Q4,BB,0,sec_filings/SCI/2014_Q4.txt
SCI,2012-06-15,2012_Q2,BBB,1,sec_filings/SCI/2012_Q2.txt
SCI,2015-09-11,2015_Q3,BBB,1,sec_filings/SCI/2015_Q3.txt
MTDR,2016-02-09,2016_Q1,B,0,sec_filings/MTDR/2016_Q1.txt
LXU,2015-11-06,2015_Q4,B,0,sec_filings/LXU/2015_Q4.txt
LXU,2016-07-05,2016_Q3,B,0,sec_filings/LXU/2016_Q3.txt
LXU,2014-07-29,2014_Q3,B,0,sec_filings/LXU/2014_Q3.txt
LXU,2013-08-27,2013_Q3,B,0,sec_filings/LXU/2013_Q3.txt
FLS,2013-10-28,2013_Q4,BBB,1,sec_filings/FLS/2013_Q4.txt
FLS,2015-03-10,2015_Q1,BBB,1,sec_filings/FLS/2015_Q1.txt
FLS,2015-09-03,2015_Q3,A,1,sec_filings/FLS/2015_Q3.txt
FLS,2016-10-04,2016_Q4,BBB,1,sec_filings/FLS/2016_Q4.txt
FLS,2012-09-06,2012_Q3,BBB,1,sec_filings/FLS/2012_Q3.txt
FLS,2012-06-15,2012_Q2,BB,0,sec_filings/FLS/2012_Q2.txt
FLR,2014-11-24,2014_Q4,A,1,sec_filings/FLR/2014_Q4.txt
FLR,2014-03-18,2014_Q1,A,1,sec_filings/FLR/2014_Q1.txt
FLR,2016-03-14,2016_Q1,A,1,sec_filings/FLR/2016_Q1.txt
FLR,2012-06-15,2012_Q2,A,1,sec_filings/FLR/2012_Q2.txt
BC,2014-06-23,2014_Q2,BB,0,sec_filings/BC/2014_Q2.txt
BC,2012-06-15,2012_Q2,BB,0,sec_filings/BC/2012_Q2.txt
BC,2016-06-22,2016_Q2,BBB,1,sec_filings/BC/2016_Q2.txt
BC,2014-07-30,2014_Q3,BBB,1,sec_filings/BC/2014_Q3.txt
BC,2016-09-02,2016_Q3,BBB,1,sec_filings/BC/2016_Q3.txt
HSY,2016-08-02,2016_Q3,A,1,sec_filings/HSY/2016_Q3.txt
HSY,2015-08-18,2015_Q3,A,1,sec_filings/HSY/2015_Q3.txt
HSY,2013-05-14,2013_Q2,A,1,sec_filings/HSY/2013_Q2.txt
HSY,2013-08-02,2013_Q3,A,1,sec_filings/HSY/2013_Q3.txt
BDC,2014-03-27,2014_Q1,B,0,sec_filings/BDC/2014_Q1.txt
BDC,2015-03-25,2015_Q1,B,0,sec_filings/BDC/2015_Q1.txt
BDC,2013-03-11,2013_Q1,BB,0,sec_filings/BDC/2013_Q1.txt
BDC,2016-07-20,2016_Q3,B,0,sec_filings/BDC/2016_Q3.txt
BDC,2016-03-20,2016_Q1,B,0,sec_filings/BDC/2016_Q1.txt
SLCA,2013-07-12,2013_Q3,BB,0,sec_filings/SLCA/2013_Q3.txt
SLCA,2016-03-29,2016_Q1,B,0,sec_filings/SLCA/2016_Q1.txt
SLCA,2014-09-08,2014_Q3,BB,0,sec_filings/SLCA/2014_Q3.txt
SLCA,2016-09-23,2016_Q3,B,0,sec_filings/SLCA/2016_Q3.txt
TWI,2016-05-11,2016_Q2,B,0,sec_filings/TWI/2016_Q2.txt
TWI,2014-11-21,2014_Q4,BB,0,sec_filings/TWI/2014_Q4.txt
TWI,2013-09-24,2013_Q3,B,0,sec_filings/TWI/2013_Q3.txt
TWI,2016-08-24,2016_Q3,B,0,sec_filings/TWI/2016_Q3.txt
AMAT,2012-06-15,2012_Q2,A,1,sec_filings/AMAT/2012_Q2.txt
AMAT,2015-09-21,2015_Q3,A,1,sec_filings/AMAT/2015_Q3.txt
CIEN,2015-09-30,2015_Q3,B,0,sec_filings/CIEN/2015_Q3.txt
CIEN,2013-09-05,2013_Q3,B,0,sec_filings/CIEN/2013_Q3.txt
ECL,2014-11-04,2014_Q4,BBB,1,sec_filings/ECL/2014_Q4.txt
ECL,2014-01-10,2014_Q1,BBB,1,sec_filings/ECL/2014_Q1.txt
ECL,2015-08-10,2015_Q3,BBB,1,sec_filings/ECL/2015_Q3.txt
ECL,2016-12-01,2016_Q4,BBB,1,sec_filings/ECL/2016_Q4.txt
FTS,2016-11-16,2016_Q4,BBB,1,sec_filings/FTS/2016_Q4.txt
FTS,2016-02-09,2016_Q1,BBB,1,sec_filings/FTS/2016_Q1.txt
PXD,2015-11-30,2015_Q4,BBB,1,sec_filings/PXD/2015_Q4.txt
PXD,2012-06-15,2012_Q2,BBB,1,sec_filings/PXD/2012_Q2.txt
LEA,2014-03-11,2014_Q1,BB,0,sec_filings/LEA/2014_Q1.txt
LEA,2015-05-13,2015_Q2,BBB,1,sec_filings/LEA/2015_Q2.txt
LEA,2015-11-09,2015_Q4,A,1,sec_filings/LEA/2015_Q4.txt
LEA,2016-09-22,2016_Q3,BBB,1,sec_filings/LEA/2016_Q3.txt
LEA,2012-06-15,2012_Q2,BB,0,sec_filings/LEA/2012_Q2.txt
LEA,2013-01-14,2013_Q1,BB,0,sec_filings/LEA/2013_Q1.txt
TEVA,2016-07-13,2016_Q3,BBB,1,sec_filings/TEVA/2016_Q3.txt
TEVA,2016-03-23,2016_Q1,BBB,1,sec_filings/TEVA/2016_Q1.txt
TEVA,2013-01-23,2013_Q1,A,1,sec_filings/TEVA/2013_Q1.txt
IO,2016-10-14,2016_Q4,CCC,0,sec_filings/IO/2016_Q4.txt
IO,2016-03-01,2016_Q1,CCC-,0,sec_filings/IO/2016_Q1.txt
IO,2013-12-04,2013_Q4,CCC,0,sec_filings/IO/2013_Q4.txt
IO,2013-05-01,2013_Q2,B,0,sec_filings/IO/2013_Q2.txt
IO,2014-11-24,2014_Q4,B,0,sec_filings/IO/2014_Q4.txt
KRO,2014-02-11,2014_Q1,B,0,sec_filings/KRO/2014_Q1.txt
KRO,2015-08-12,2015_Q3,B,0,sec_filings/KRO/2015_Q3.txt
KRO,2015-02-24,2015_Q1,B,0,sec_filings/KRO/2015_Q1.txt
EXPE,2011-12-22,2011_Q4,BBB,1,sec_filings/EXPE/2011_Q4.txt
EXPE,2011-04-07,2011_Q2,BBB,1,sec_filings/EXPE/2011_Q2.txt
BERY,2014-05-05,2014_Q2,CCC,0,sec_filings/BERY/2014_Q2.txt
ADT,2016-02-17,2016_Q1,BB,0,sec_filings/ADT/2016_Q1.txt
BMRN,2015-01-06,2015_Q1,CCC,0,sec_filings/BMRN/2015_Q1.txt
BMRN,2015-09-10,2015_Q3,CCC,0,sec_filings/BMRN/2015_Q3.txt
TXN,2015-01-28,2015_Q1,AA,1,sec_filings/TXN/2015_Q1.txt
TXN,2013-07-24,2013_Q3,A,1,sec_filings/TXN/2013_Q3.txt
TXN,2015-10-28,2015_Q4,AA,1,sec_filings/TXN/2015_Q4.txt
CTB,2014-07-02,2014_Q3,BB,0,sec_filings/CTB/2014_Q3.txt
CTB,2015-09-28,2015_Q3,BBB,1,sec_filings/CTB/2015_Q3.txt
SUN,2015-11-16,2015_Q4,BB,0,sec_filings/SUN/2015_Q4.txt
SR,2014-06-23,2014_Q2,A,1,sec_filings/SR/2014_Q2.txt
SR,2015-12-18,2015_Q4,A,1,sec_filings/SR/2015_Q4.txt
SR,2015-05-28,2015_Q2,A,1,sec_filings/SR/2015_Q2.txt
SPXC,2012-06-15,2012_Q2,BB,0,sec_filings/SPXC/2012_Q2.txt
SPXC,2013-08-14,2013_Q3,BBB,1,sec_filings/SPXC/2013_Q3.txt
SPXC,2015-09-30,2015_Q3,BBB,1,sec_filings/SPXC/2015_Q3.txt
SPXC,2015-01-21,2015_Q1,BBB,1,sec_filings/SPXC/2015_Q1.txt
TER,2013-11-12,2013_Q4,A,1,sec_filings/TER/2013_Q4.txt
AWR,2015-06-03,2015_Q2,AA,1,sec_filings/AWR/2015_Q2.txt
AWR,2015-09-01,2015_Q3,AA,1,sec_filings/AWR/2015_Q3.txt
PRAH,2014-09-19,2014_Q3,CCC,0,sec_filings/PRAH/2014_Q3.txt
PRAH,2015-09-30,2015_Q3,B,0,sec_filings/PRAH/2015_Q3.txt
CZR,2014-04-01,2014_Q2,CCC,0,sec_filings/CZR/2014_Q2.txt
CZR,2015-09-11,2015_Q3,CCC-,0,sec_filings/CZR/2015_Q3.txt
CZR,2014-11-14,2014_Q4,CCC-,0,sec_filings/CZR/2014_Q4.txt
CZR,2013-04-05,2013_Q2,CCC,0,sec_filings/CZR/2013_Q2.txt
YUM,2015-10-20,2015_Q4,BBB,1,sec_filings/YUM/2015_Q4.txt
YUM,2012-06-15,2012_Q2,BBB,1,sec_filings/YUM/2012_Q2.txt
JBHT,2014-04-17,2014_Q2,AA,1,sec_filings/JBHT/2014_Q2.txt
JBHT,2015-04-16,2015_Q2,AA,1,sec_filings/JBHT/2015_Q2.txt
JBHT,2015-10-16,2015_Q4,AA,1,sec_filings/JBHT/2015_Q4.txt
HEP,2016-07-12,2016_Q3,BB,0,sec_filings/HEP/2016_Q3.txt
CCI,2012-10-03,2012_Q4,BB,0,sec_filings/CCI/2012_Q4.txt
CCI,2013-08-28,2013_Q3,B,0,sec_filings/CCI/2013_Q3.txt
CCI,2016-01-11,2016_Q1,BBB,1,sec_filings/CCI/2016_Q1.txt
CCI,2015-04-30,2015_Q2,BBB,1,sec_filings/CCI/2015_Q2.txt
ALB,2015-09-15,2015_Q3,BB,0,sec_filings/ALB/2015_Q3.txt
ALB,2015-01-29,2015_Q1,BB,0,sec_filings/ALB/2015_Q1.txt
WBA,2013-08-15,2013_Q3,AA,1,sec_filings/WBA/2013_Q3.txt
WBA,2015-04-13,2015_Q2,A,1,sec_filings/WBA/2015_Q2.txt
WBA,2013-06-26,2013_Q2,A,1,sec_filings/WBA/2013_Q2.txt
WBA,2015-10-27,2015_Q4,BBB,1,sec_filings/WBA/2015_Q4.txt
VMI,2015-08-28,2015_Q3,BBB,1,sec_filings/VMI/2015_Q3.txt
VMI,2016-08-08,2016_Q3,BBB,1,sec_filings/VMI/2016_Q3.txt
VMI,2012-05-30,2012_Q2,BBB,1,sec_filings/VMI/2012_Q2.txt
VMI,2013-05-02,2013_Q2,BBB,1,sec_filings/VMI/2013_Q2.txt
VMI,2014-09-17,2014_Q3,BBB,1,sec_filings/VMI/2014_Q3.txt
FCAU,2016-05-10,2016_Q2,B,0,sec_filings/FCAU/2016_Q2.txt
FCAU,2015-04-10,2015_Q2,BB,0,sec_filings/FCAU/2015_Q2.txt
UNIT,2016-12-12,2016_Q4,CCC,0,sec_filings/UNIT/2016_Q4.txt
MMM,2015-01-28,2015_Q1,AA,1,sec_filings/MMM/2015_Q1.txt
MMM,2015-10-27,2015_Q4,AA,1,sec_filings/MMM/2015_Q4.txt
MMM,2013-08-16,2013_Q3,AA,1,sec_filings/MMM/2013_Q3.txt
MMM,2012-06-15,2012_Q2,AA,1,sec_filings/MMM/2012_Q2.txt
KGC,2015-03-16,2015_Q1,BB,0,sec_filings/KGC/2015_Q1.txt
KGC,2016-02-18,2016_Q1,BB,0,sec_filings/KGC/2016_Q1.txt
KGC,2014-03-03,2014_Q1,BBB,1,sec_filings/KGC/2014_Q1.txt
LPX,2016-09-07,2016_Q3,BB,0,sec_filings/LPX/2016_Q3.txt
LPX,2012-06-15,2012_Q2,B,0,sec_filings/LPX/2012_Q2.txt
HRL,2014-03-21,2014_Q1,AA,1,sec_filings/HRL/2014_Q1.txt
HRL,2012-06-15,2012_Q2,A,1,sec_filings/HRL/2012_Q2.txt
HRL,2015-06-09,2015_Q2,AA,1,sec_filings/HRL/2015_Q2.txt
HRL,2015-09-24,2015_Q3,AA,1,sec_filings/HRL/2015_Q3.txt
HRL,2013-06-18,2013_Q2,A,1,sec_filings/HRL/2013_Q2.txt
HFC,2015-04-01,2015_Q2,BBB,1,sec_filings/HFC/2015_Q2.txt
HFC,2015-08-28,2015_Q3,BBB,1,sec_filings/HFC/2015_Q3.txt
HFC,2014-06-11,2014_Q2,A,1,sec_filings/HFC/2014_Q2.txt
HFC,2012-06-15,2012_Q2,BB,0,sec_filings/HFC/2012_Q2.txt
HFC,2013-06-13,2013_Q2,BBB,1,sec_filings/HFC/2013_Q2.txt
HFC,2016-11-16,2016_Q4,BBB,1,sec_filings/HFC/2016_Q4.txt
OSB,2015-11-18,2015_Q4,BB,0,sec_filings/OSB/2015_Q4.txt
EBAY,2015-07-21,2015_Q3,A,1,sec_filings/EBAY/2015_Q3.txt
EBAY,2013-10-17,2013_Q4,A,1,sec_filings/EBAY/2013_Q4.txt
EBAY,2015-04-27,2015_Q2,A,1,sec_filings/EBAY/2015_Q2.txt
BAH,2016-06-20,2016_Q2,BB,0,sec_filings/BAH/2016_Q2.txt
BAH,2012-06-15,2012_Q2,BB,0,sec_filings/BAH/2012_Q2.txt
MPLX,2016-09-14,2016_Q3,BBB,1,sec_filings/MPLX/2016_Q3.txt
MPLX,2015-12-28,2015_Q4,BBB,1,sec_filings/MPLX/2015_Q4.txt
MPLX,2015-02-09,2015_Q1,BBB,1,sec_filings/MPLX/2015_Q1.txt
EPR,2015-08-19,2015_Q3,BBB,1,sec_filings/EPR/2015_Q3.txt
EPR,2016-11-04,2016_Q4,BBB,1,sec_filings/EPR/2016_Q4.txt
EPR,2013-06-04,2013_Q2,BB,0,sec_filings/EPR/2013_Q2.txt
EPR,2013-10-07,2013_Q4,BB,0,sec_filings/EPR/2013_Q4.txt
EPR,2014-07-08,2014_Q3,BBB,1,sec_filings/EPR/2014_Q3.txt
EPR,2011-08-15,2011_Q3,BB,0,sec_filings/EPR/2011_Q3.txt
OII,2014-11-14,2014_Q4,BBB,1,sec_filings/OII/2014_Q4.txt
OII,2016-10-14,2016_Q4,BBB,1,sec_filings/OII/2016_Q4.txt
OII,2015-10-08,2015_Q4,BBB,1,sec_filings/OII/2015_Q4.txt
QEP,2013-12-09,2013_Q4,BB,0,sec_filings/QEP/2013_Q4.txt
QEP,2016-02-09,2016_Q1,BB,0,sec_filings/QEP/2016_Q1.txt
QEP,2011-09-01,2011_Q3,BB,0,sec_filings/QEP/2011_Q3.txt
QEP,2014-10-20,2014_Q4,BB,0,sec_filings/QEP/2014_Q4.txt
QEP,2016-07-15,2016_Q3,BB,0,sec_filings/QEP/2016_Q3.txt
QEP,2012-07-30,2012_Q3,BB,0,sec_filings/QEP/2012_Q3.txt
CSGS,2015-02-04,2015_Q1,BBB,1,sec_filings/CSGS/2015_Q1.txt
CSGS,2016-12-20,2016_Q4,BBB,1,sec_filings/CSGS/2016_Q4.txt
CSGS,2015-11-20,2015_Q4,BBB,1,sec_filings/CSGS/2015_Q4.txt
FL,2015-09-25,2015_Q3,BB,0,sec_filings/FL/2015_Q3.txt
FL,2016-09-21,2016_Q3,BB,0,sec_filings/FL/2016_Q3.txt
FL,2011-10-11,2011_Q4,BB,0,sec_filings/FL/2011_Q4.txt
FL,2013-08-13,2013_Q3,BB,0,sec_filings/FL/2013_Q3.txt
FL,2012-10-17,2012_Q4,BB,0,sec_filings/FL/2012_Q4.txt
FL,2014-10-29,2014_Q4,BB,0,sec_filings/FL/2014_Q4.txt
OAS,2016-03-11,2016_Q1,CCC,0,sec_filings/OAS/2016_Q1.txt
OAS,2014-09-24,2014_Q3,BB,0,sec_filings/OAS/2014_Q3.txt
OAS,2014-02-27,2014_Q1,B,0,sec_filings/OAS/2014_Q1.txt
OAS,2012-06-15,2012_Q2,CCC,0,sec_filings/OAS/2012_Q2.txt
SAIC,2016-04-22,2016_Q2,BB,0,sec_filings/SAIC/2016_Q2.txt
SAIC,2015-04-08,2015_Q2,BB,0,sec_filings/SAIC/2015_Q2.txt
SAIC,2016-08-03,2016_Q3,BB,0,sec_filings/SAIC/2016_Q3.txt
AIN,2015-06-02,2015_Q2,BBB,1,sec_filings/AIN/2015_Q2.txt
AIN,2015-09-02,2015_Q3,BBB,1,sec_filings/AIN/2015_Q3.txt
CLGX,2016-07-20,2016_Q3,B,0,sec_filings/CLGX/2016_Q3.txt
CLGX,2011-05-06,2011_Q2,B,0,sec_filings/CLGX/2011_Q2.txt
CLGX,2011-08-31,2011_Q3,B,0,sec_filings/CLGX/2011_Q3.txt
CLGX,2016-03-25,2016_Q1,B,0,sec_filings/CLGX/2016_Q1.txt
CLGX,2015-03-16,2015_Q1,B,0,sec_filings/CLGX/2015_Q1.txt
CLGX,2013-05-21,2013_Q2,B,0,sec_filings/CLGX/2013_Q2.txt
CLGX,2013-07-01,2013_Q3,B,0,sec_filings/CLGX/2013_Q3.txt
MHK,2016-08-10,2016_Q3,BBB,1,sec_filings/MHK/2016_Q3.txt
MHK,2015-06-02,2015_Q2,BBB,1,sec_filings/MHK/2015_Q2.txt
MHK,2015-08-27,2015_Q3,BBB,1,sec_filings/MHK/2015_Q3.txt
BKD,2015-05-22,2015_Q2,CCC,0,sec_filings/BKD/2015_Q2.txt
BKD,2015-09-10,2015_Q3,CCC,0,sec_filings/BKD/2015_Q3.txt
ZBRA,2016-09-26,2016_Q3,B,0,sec_filings/ZBRA/2016_Q3.txt
ZBRA,2014-09-17,2014_Q3,B,0,sec_filings/ZBRA/2014_Q3.txt
ZBRA,2015-09-03,2015_Q3,B,0,sec_filings/ZBRA/2015_Q3.txt
CP,2014-03-12,2014_Q1,BBB,1,sec_filings/CP/2014_Q1.txt
CVGI,2011-04-08,2011_Q2,B,0,sec_filings/CVGI/2011_Q2.txt
CVGI,2015-02-26,2015_Q1,B,0,sec_filings/CVGI/2015_Q1.txt
CVGI,2013-01-31,2013_Q1,B,0,sec_filings/CVGI/2013_Q1.txt
CVGI,2013-12-12,2013_Q4,B,0,sec_filings/CVGI/2013_Q4.txt
CVGI,2016-02-12,2016_Q1,B,0,sec_filings/CVGI/2016_Q1.txt
EPC,2014-06-20,2014_Q2,BBB,1,sec_filings/EPC/2014_Q2.txt
EPC,2016-02-23,2016_Q1,BB,0,sec_filings/EPC/2016_Q1.txt
EPC,2014-08-18,2014_Q3,BBB,1,sec_filings/EPC/2014_Q3.txt
EPC,2012-06-15,2012_Q2,BBB,1,sec_filings/EPC/2012_Q2.txt
CF,2015-08-06,2015_Q3,BBB,1,sec_filings/CF/2015_Q3.txt
CF,2016-11-08,2016_Q4,BBB,1,sec_filings/CF/2016_Q4.txt
DAL,2015-09-14,2015_Q3,BBB,1,sec_filings/DAL/2015_Q3.txt
DAL,2012-06-15,2012_Q2,BB,0,sec_filings/DAL/2012_Q2.txt
NGD,2014-11-25,2014_Q4,BB,0,sec_filings/NGD/2014_Q4.txt
NGD,2012-06-15,2012_Q2,B,0,sec_filings/NGD/2012_Q2.txt
NGD,2012-11-08,2012_Q4,BB,0,sec_filings/NGD/2012_Q4.txt
NGD,2014-03-28,2014_Q1,BB,0,sec_filings/NGD/2014_Q1.txt
NGD,2015-09-04,2015_Q3,BB,0,sec_filings/NGD/2015_Q3.txt
NGD,2016-11-10,2016_Q4,B,0,sec_filings/NGD/2016_Q4.txt
INTU,2016-02-03,2016_Q1,BBB,1,sec_filings/INTU/2016_Q1.txt
INTU,2015-02-26,2015_Q1,A,1,sec_filings/INTU/2015_Q1.txt
INTU,2012-06-15,2012_Q2,BBB,1,sec_filings/INTU/2012_Q2.txt
TRN,2015-05-29,2015_Q2,BB,0,sec_filings/TRN/2015_Q2.txt
TRN,2013-11-25,2013_Q4,BBB,1,sec_filings/TRN/2013_Q4.txt
TRN,2016-04-27,2016_Q2,BBB,1,sec_filings/TRN/2016_Q2.txt
TRN,2013-05-29,2013_Q2,BB,0,sec_filings/TRN/2013_Q2.txt
BW,2016-09-23,2016_Q3,BBB,1,sec_filings/BW/2016_Q3.txt
BW,2014-09-22,2014_Q3,BBB,1,sec_filings/BW/2014_Q3.txt
BW,2015-09-23,2015_Q3,BBB,1,sec_filings/BW/2015_Q3.txt
CHE,2015-05-20,2015_Q2,A,1,sec_filings/CHE/2015_Q2.txt
CHE,2014-05-19,2014_Q2,A,1,sec_filings/CHE/2014_Q2.txt
CHE,2015-10-28,2015_Q4,A,1,sec_filings/CHE/2015_Q4.txt
NCR,2015-04-03,2015_Q2,BB,0,sec_filings/NCR/2015_Q2.txt
NCR,2013-08-14,2013_Q3,BB,0,sec_filings/NCR/2013_Q3.txt
NCR,2015-11-12,2015_Q4,B,0,sec_filings/NCR/2015_Q4.txt
NCR,2012-09-07,2012_Q3,BB,0,sec_filings/NCR/2012_Q3.txt
NCR,2016-12-14,2016_Q4,BB,0,sec_filings/NCR/2016_Q4.txt
IGT,2014-08-01,2014_Q3,BBB,1,sec_filings/IGT/2014_Q3.txt
IGT,2015-11-25,2015_Q4,BB,0,sec_filings/IGT/2015_Q4.txt
NUAN,2015-11-30,2015_Q4,BB,0,sec_filings/NUAN/2015_Q4.txt
NUAN,2013-02-19,2013_Q1,BB,0,sec_filings/NUAN/2013_Q1.txt
NUAN,2016-12-08,2016_Q4,BB,0,sec_filings/NUAN/2016_Q4.txt
NUAN,2015-03-04,2015_Q1,BB,0,sec_filings/NUAN/2015_Q1.txt
NUAN,2014-02-27,2014_Q1,BB,0,sec_filings/NUAN/2014_Q1.txt
NRG,2012-09-11,2012_Q3,BB,0,sec_filings/NRG/2012_Q3.txt
TFX,2014-05-16,2014_Q2,BB,0,sec_filings/TFX/2014_Q2.txt
TFX,2016-12-02,2016_Q4,BB,0,sec_filings/TFX/2016_Q4.txt
TFX,2016-04-01,2016_Q2,BB,0,sec_filings/TFX/2016_Q2.txt
TFX,2012-06-15,2012_Q2,B,0,sec_filings/TFX/2012_Q2.txt
TFX,2014-10-01,2014_Q4,BB,0,sec_filings/TFX/2014_Q4.txt
AES,2012-06-15,2012_Q2,BB,0,sec_filings/AES/2012_Q2.txt
TEX,2015-05-08,2015_Q2,BB,0,sec_filings/TEX/2015_Q2.txt
TEX,2013-11-12,2013_Q4,BB,0,sec_filings/TEX/2013_Q4.txt
TEX,2015-10-23,2015_Q4,BB,0,sec_filings/TEX/2015_Q4.txt
TEX,2012-06-15,2012_Q2,CCC,0,sec_filings/TEX/2012_Q2.txt
TEX,2013-05-28,2013_Q2,B,0,sec_filings/TEX/2013_Q2.txt
AMCX,2012-06-15,2012_Q2,BB,0,sec_filings/AMCX/2012_Q2.txt
AMCX,2013-11-15,2013_Q4,BB,0,sec_filings/AMCX/2013_Q4.txt
AMCX,2012-12-10,2012_Q4,BB,0,sec_filings/AMCX/2012_Q4.txt
NRP,2016-06-01,2016_Q2,CCC,0,sec_filings/NRP/2016_Q2.txt
NRP,2014-10-08,2014_Q4,B,0,sec_filings/NRP/2014_Q4.txt
NRP,2013-09-09,2013_Q3,B,0,sec_filings/NRP/2013_Q3.txt
BA,2012-06-15,2012_Q2,A,1,sec_filings/BA/2012_Q2.txt
MAN,2014-07-23,2014_Q3,A,1,sec_filings/MAN/2014_Q3.txt
MAN,2014-04-15,2014_Q2,BBB,1,sec_filings/MAN/2014_Q2.txt
MAN,2015-10-26,2015_Q4,A,1,sec_filings/MAN/2015_Q4.txt
MAN,2012-06-15,2012_Q2,BBB,1,sec_filings/MAN/2012_Q2.txt
MAN,2013-04-16,2013_Q2,BBB,1,sec_filings/MAN/2013_Q2.txt
MAN,2016-08-15,2016_Q3,BBB,1,sec_filings/MAN/2016_Q3.txt
GLDD,2015-10-23,2015_Q4,B,0,sec_filings/GLDD/2015_Q4.txt
GLDD,2014-11-19,2014_Q4,CCC,0,sec_filings/GLDD/2014_Q4.txt
GLDD,2012-08-07,2012_Q3,B,0,sec_filings/GLDD/2012_Q3.txt
GLDD,2011-08-11,2011_Q3,B,0,sec_filings/GLDD/2011_Q3.txt
GLDD,2013-08-26,2013_Q3,CCC,0,sec_filings/GLDD/2013_Q3.txt
KEYS,2016-09-27,2016_Q3,BBB,1,sec_filings/KEYS/2016_Q3.txt
KEYS,2015-09-24,2015_Q3,BBB,1,sec_filings/KEYS/2015_Q3.txt
KEYS,2014-09-12,2014_Q3,BBB,1,sec_filings/KEYS/2014_Q3.txt
NFLX,2016-10-24,2016_Q4,B,0,sec_filings/NFLX/2016_Q4.txt
NFLX,2015-02-25,2015_Q1,B,0,sec_filings/NFLX/2015_Q1.txt
NFLX,2014-06-09,2014_Q2,BB,0,sec_filings/NFLX/2014_Q2.txt
NFLX,2016-02-25,2016_Q1,B,0,sec_filings/NFLX/2016_Q1.txt
NFLX,2013-01-29,2013_Q1,BB,0,sec_filings/NFLX/2013_Q1.txt
TGI,2013-12-05,2013_Q4,BB,0,sec_filings/TGI/2013_Q4.txt
R,2012-08-10,2012_Q3,BBB,1,sec_filings/R/2012_Q3.txt
R,2012-06-26,2012_Q2,BBB,1,sec_filings/R/2012_Q2.txt
WNC,2015-07-15,2015_Q3,BB,0,sec_filings/WNC/2015_Q3.txt
WNC,2015-03-05,2015_Q1,BB,0,sec_filings/WNC/2015_Q1.txt
CEVA,2014-04-04,2014_Q2,B,0,sec_filings/CEVA/2014_Q2.txt
CEVA,2012-12-07,2012_Q4,CCC,0,sec_filings/CEVA/2012_Q4.txt
CEVA,2012-06-15,2012_Q2,CCC,0,sec_filings/CEVA/2012_Q2.txt
OSK,2014-02-06,2014_Q1,B,0,sec_filings/OSK/2014_Q1.txt
OSK,2012-06-15,2012_Q2,B,0,sec_filings/OSK/2012_Q2.txt
H,2016-02-29,2016_Q1,BBB,1,sec_filings/H/2016_Q1.txt
H,2016-09-07,2016_Q3,BBB,1,sec_filings/H/2016_Q3.txt
H,2014-09-26,2014_Q3,BBB,1,sec_filings/H/2014_Q3.txt
WRK,2015-07-06,2015_Q3,BBB,1,sec_filings/WRK/2015_Q3.txt
RYI,2016-05-11,2016_Q2,CCC,0,sec_filings/RYI/2016_Q2.txt
INTC,2015-11-23,2015_Q4,A,1,sec_filings/INTC/2015_Q4.txt
INTC,2013-07-26,2013_Q3,AA,1,sec_filings/INTC/2013_Q3.txt
INTC,2015-04-16,2015_Q2,A,1,sec_filings/INTC/2015_Q2.txt
ENIA,2016-10-13,2016_Q4,BBB,1,sec_filings/ENIA/2016_Q4.txt
ENIA,2015-12-23,2015_Q4,BBB,1,sec_filings/ENIA/2015_Q4.txt
SAH,2015-06-30,2015_Q2,BB,0,sec_filings/SAH/2015_Q2.txt
SAH,2016-09-23,2016_Q3,B,0,sec_filings/SAH/2016_Q3.txt
SAH,2016-06-24,2016_Q2,BB,0,sec_filings/SAH/2016_Q2.txt
SAH,2013-05-06,2013_Q2,BB,0,sec_filings/SAH/2013_Q2.txt
SAH,2012-06-25,2012_Q2,B,0,sec_filings/SAH/2012_Q2.txt
BEP,2016-05-19,2016_Q2,BB,0,sec_filings/BEP/2016_Q2.txt
BEP,2016-09-22,2016_Q3,BB,0,sec_filings/BEP/2016_Q3.txt
